,ts_code,chairman,manager,secretary,reg_capital,setup_date,province
1320,002291.SZ,于洪涛,于洪涛,何建锋,73848.7091,20020725,广东
1321,002280.SZ,何志涛,何志涛,张凯平,217714.9675,20020704,浙江
1322,688258.SH,谢乾,谢乾,王娟,8695.6591,20080512,江苏
1323,603330.SH,李哲龙,李哲龙,商小路,15288.0,20020111,上海
1324,603578.SH,杨敏,杨阿永,徐芬,9163.4863,19990624,浙江
1325,003009.SZ,任全彬,李健,王金华,15539.2313,20020802,陕西
1326,603236.SH,钱鹏鹤,钱鹏鹤,郑雷,10701.6,20101025,上海
1327,300695.SZ,孔爱祥,孔辰寰,付海兵,6667.77,20021128,浙江
1328,300837.SZ,陈利华,陈利华,林为民,10000.0,20030904,浙江
1329,603095.SH,孙剑华,马红光,孙剑华,13200.0,20000407,浙江
1330,688208.SH,李红京,李红京,王勇,45000.0,20040928,广东
1331,002292.SZ,蔡东青,蔡东青,高丹,135715.9525,19970731,广东
1332,002285.SZ,胡嘉,朱敏,王立(WANG LI),203775.6672,19930413,广东
1333,601698.SH,李忠宝,孙京,吕静伟,400000.0,20011127,北京
1334,300836.SZ,肖朝蓬,肖朝蓬,朱莉华,4925.572,20060106,江苏
1335,002972.SZ,郭丰明,张帆,郭泽珊,17632.0,19980730,广东
1336,002845.SZ,万锋,万锋,李岑,20278.7968,20040430,广东
1337,601216.SH,张海生,张海生,张杰,843801.739,20030216,内蒙古
1338,300487.SZ,高月静,寇晓康,范勇建,20963.4666,20010405,陕西
1339,300509.SZ,何德平,何建锋,侯礼栋,29640.0,20031028,江苏
1340,300642.SZ,姚见儿,姚见儿,王小清,9081.3375,20031106,上海
1341,300739.SZ,张佩珂,孙文兵,蔡林生,27931.29,20010731,广东
1342,300585.SZ,陈光水,傅宗朝,薛娟华,16000.0,20010621,江苏
1343,300563.SZ,汤晓楠,汤晓楠,殷刘碗,9457.7259,20030806,江苏
1344,300517.SZ,张海波,刘乾俊,冉婷,10672.6,19970411,湖北
1345,603359.SH,章建良,章建良,谈劭旸,31864.0,20010705,江苏
1346,002745.SZ,孙清焕,孙清焕,李冠群,148416.6399,19970303,广东
1347,600917.SH,王颂秋,王继武,李金艳,155600.0,19950424,重庆
1348,603386.SH,叶晓彬,叶晓彬,李朋,22495.3008,20051122,广东
1349,605116.SH,彭志恩,褚定军,李芳芳,40100.0,19980305,浙江
1350,603500.SH,汤友钱,汤啸,齐伟,17640.0,19971005,浙江
1351,002276.SZ,张珊珊,孙小红,赵宇恺,103548.9098,19961230,浙江
1352,002447.SZ,侯郁波,侯郁波,蒋蕾,142719.3,20010822,辽宁
1353,002459.SZ,靳保芳,靳保芳,武廷栋,135120.107,20001020,河北
1354,002430.SZ,蒋明,毛绍融,汪加林,96460.3777,20021218,浙江
1355,002284.SZ,黄伟中,施兴龙,邱蓉,73761.545,20001207,浙江
1356,688377.SH,张利,张利,李跃玲,19466.7,20090819,江苏
1357,603533.SH,成湘均,成湘均,李好胜,40100.0,20080908,北京
1358,300584.SZ,曹于平,曹于平,陆晋,12000.0,20030115,江苏
1359,603989.SH,艾立华,艾亮,艾燕,39104.4706,19931229,湖南
1360,002589.SZ,韩旭,尹世强,周云,150471.0471,20040921,山东
1361,300697.SZ,冯岳军,冯岳军,沈国祥,20800.0,19850612,江苏
1362,002282.SZ,陈怀荣,庞博,井成铭,49082.5151,19981214,河北
1363,002362.SZ,刘迎建,刘昌平,朱德永,21698.9292,19980911,北京
1364,002283.SZ,邢运波,徐承飞,刘立,113299.5878,19951219,山东
1365,002226.SZ,郭曙光,沈跃华,王敦福,124898.169,19981203,安徽
1366,002217.SZ,陈贵生,陈贵生,狄旸,311641.622,20030430,福建
1367,300684.SZ,吴晓宁,叶露,陈钰,28095.1707,19970410,北京
1368,600939.SH,魏福生,陈晓,窦波,181451.032,19980421,重庆
1369,002683.SZ,郑炳旭,梁发,赵国文,70705.6376,19880514,广东
1370,601299.SH,崔殿国,奚国华,谢纪龙,1225978.0303,20080626,北京
1371,601618.SH,国文清,张孟星,曾刚,2072361.917,20081201,北京
1372,300216.SZ,刘祥华,刘祥华,刘祥华,36143.492,20021024,湖南
1373,300835.SZ,熊永宏,熊咏鸽,何林,7067.0,19980119,安徽
1374,300644.SZ,刘曙阳,陆体超,罗玉清,6400.0,19990427,江苏
1375,300812.SZ,高军鹏,高军鹏,陈飞,7751.1683,20070214,广东
1376,603896.SH,李明焱,李明焱,刘国芳,14352.3384,19970303,浙江
1377,605336.SH,商若云,邵于佶,丁寒忠,14080.0,19981215,浙江
1378,002998.SZ,戴泽新,戴泽新,戴梦茜,32639.84,20030812,江苏
1379,002434.SZ,黄河清,顾勇亭,张雷刚,134000.0,20031022,浙江
1380,300069.SZ,朱方文,朱方文,黄浩,11700.0,20030415,浙江
1381,300067.SZ,纪立军,纪立军,张坚,93194.9272,19991019,上海
1382,002435.SZ,郁霞秋,陆一峰,卢斌,123598.302,19990909,江苏
1383,002987.SZ,费振勇,费振勇,刘颖,16066.2382,20091216,北京
1384,600919.SH,夏平,季明,吴典军,1154450.9926,20070122,江苏
1385,601339.SH,杨卫新,杨勇,华敬东,150000.0,20040429,浙江
1386,601116.SH,陈念慈,陈岩,泮霄波,54767.84,19950922,浙江
1387,601163.SH,丁木,林小彬,钟丹芳,80000.0,20010222,山东
1388,601966.SH,王锋,王锋,孙松涛,130996.7812,19940606,山东
1389,300713.SZ,尹伟,尹伟,邓琥,14343.75,20020424,广东
1390,002438.SZ,吴建新,吴建新,章其强,48575.6156,20010104,江苏
1391,300002.SZ,王宁,冒大卫,胡加明,196109.1984,20010518,北京
1392,601633.SH,魏建军,王凤英,徐辉,917595.33,20010612,河北
1393,002277.SZ,胡子敬,陈细和,陈学文,139417.28,20040607,湖南
1394,300555.SZ,贾清,贾清,陶涛,20000.0,20070216,江苏
1395,300882.SZ,邬永强,邬永强,陈东滨,15725.34,19970721,浙江
1396,002586.SZ,吴良勇,吴良勇,赵笛,114422.3714,19880625,浙江
1397,002984.SZ,秦龙,林文龙,金胜勇,64966.894,20071204,山东
1398,300219.SZ,李国平,李俊东,关飞,70794.3506,20040531,广东
1399,601608.SH,俞章法,张志勇,梁慧,433941.9293,20080126,河南
1400,300886.SZ,徐基平,徐基平,徐霞云,5735.0,20020712,安徽
1401,603392.SH,邱子欣,邱子欣,赵义勇,43360.0,19910424,北京
1402,603995.SH,虞纪群,周德勇,申素贞,23067.0,20030827,浙江
1403,002229.SZ,毛伟,黎红雷,李泽文,49834.4263,19990615,福建
1404,300001.SZ,于德翔,周君,YINGTAO SUN,99757.0075,20040316,山东
1405,300004.SZ,谭汉强,任刚,王娜,47999.3598,19990524,广东
1406,002346.SZ,陆仁军,蒋陆峰,田怡,44157.5416,20020604,上海
1407,603042.SH,杨位钢,姜汉斌,朱重北,13600.0,19981216,江苏
1408,603387.SH,苏恩本,苏恩本,颜彬,26034.0871,20020308,江苏
1409,603035.SH,罗小春,罗小春,罗喜芳,31208.6329,19960725,江苏
1410,688159.SH,王慷,王慷,黄雷,9167.9495,20061018,广东
1411,300514.SZ,崔涛,崔涛,沈正钊,20000.0,20020904,广东
1412,300005.SZ,王静,王静,陶旭,88370.2186,19990111,北京
1413,300013.SZ,周博,周博,张瑜,44668.7115,19970224,江苏
1414,002334.SZ,黄申力,黄申力,鄢光敏,75346.521,20020415,广东
1415,002220.SZ,叶华,李宏泽,李宏泽,76648.0153,19970925,辽宁
1416,002317.SZ,陈永红,陈永红,李滔,81446.1076,20011231,广东
1417,002319.SZ,周宇斌,周宇斌,郭蒙,20000.0,19961113,广东
1418,300032.SZ,黄磊,黄磊,郑雯雯,80316.9608,19931111,浙江
1419,002529.SZ,甘胜泉,甘胜泉,程健,26000.0,20030707,福建
1420,002318.SZ,李郑周,李郑周,寿昊添,84154.0765,20040108,浙江
1421,603912.SH,何根林,王凌云,李林达,21695.14,20030826,江苏
1422,688585.SH,蔡朝阳,蔡朝阳,谢珮甄,40320.0,20001025,上海
1423,688098.SH,聂东升,高艳春,吴本广,40970.0,20010628,上海
1424,603680.SH,俞金坤,戈耀红,邹春中,79087.242,20030326,江苏
1425,300708.SZ,潘华荣,潘华荣,程飞龙,26026.8,20100408,江苏
1426,300059.SZ,其实,其实,陆威,861313.6491,20050120,上海
1427,002213.SZ,连宗敏,蒋晖,何强,20600.0,20001025,广东
1428,002278.SZ,李芳英,张恩宇,王振飞,36390.9648,19930715,上海
1429,002469.SZ,曲思秋,孙波,冯艺园,50326.2849,19941118,山东
1430,002299.SZ,傅光明,傅芬芳,廖俊杰,124429.9512,19991221,福建
1431,002352.SZ,王卫,王卫,甘玲,455644.0455,20030522,广东
1432,002504.SZ,何宁,何宁,苗强,102580.0523,19980831,北京
1433,002325.SZ,刘年新,刘望,苏毅,124990.5459,19850114,广东
1434,002353.SZ,王坤晓,李志勇,张志刚,95785.3992,19991210,山东
1435,603378.SH,李金钟,李金钟,王永军,19480.0,20090213,上海
1436,300554.SZ,邹余耀,邹余耀,周海鑫,9360.0,19990129,江苏
1437,300810.SZ,蔡惠智,蔡惠智,罗文天,7870.0,20050718,北京
1438,603138.SH,闫忠文,肖枫,王贵萍,25266.4524,20070730,北京
1439,605123.SH,是玉丰,是玉丰,刘波,10800.0,20060629,江苏
1440,603380.SH,钱新栋,顾华林,蒋艳,16000.0,20010531,江苏
1441,688013.SH,陈望宇,陈望东,张晓宇,8000.0,20030818,江苏
1442,300569.SZ,郑旭,郑旭,方瑞征,39186.666,20060303,山东
1443,300564.SZ,徐先林,徐先林,王进,10000.0,19960325,西藏
1444,002898.SZ,蔡南桂,蔡赤农,张旭,17600.0,20020403,广东
1445,601928.SH,梁勇,佘江涛,徐云祥,254490.0,19850205,江苏
1446,002886.SZ,吴宪,何征,张亮,11883.725,20011228,广东
1447,601696.SH,宁敏,宁敏,翟增军,277800.0,20020228,上海
1448,300859.SZ,吴科年,李新萍,杨晓红,15500.0,20010118,新疆
1449,603308.SH,杜应流,杜应流,杜超,48796.2086,20060425,安徽
1450,603379.SH,胡淇翔,胡淇翔,林卫,61047.9037,20010511,浙江
1451,300415.SZ,陈敬财,甄荣辉,肖德银,43200.0,20040206,广东
1452,603008.SH,陈阿裕,杨刚,张毅,38741.7787,19961106,浙江
1453,688065.SH,刘修才,刘修才,臧慧卿,41668.1976,20001124,上海
1454,603839.SH,郑安政,郑安政,郑安政,40010.222,20080605,浙江
1455,002879.SZ,俞涛,吴小林,黄平,19310.764,19971223,湖南
1456,002634.SZ,陶建伟,陶建伟,刘栩,45935.2513,19930803,浙江
1457,688398.SH,汪坤明,严浪基,张必辉,8000.0,20071023,福建
1458,601236.SH,李素明,李素明,杨洁,363340.5396,20020131,云南
1459,603968.SH,庆九,丁彩峰,俞新南,20448.0,19590601,江苏
1460,601186.SH,陈奋健,庄尚标,赵登善,1357954.15,20071105,北京
1461,300420.SZ,侯友夫,张立永,毛立军,85875.6586,20010622,江苏
1462,300174.SZ,许文显,官伟源,罗聪,30990.3168,19990521,福建
1463,002617.SZ,鲁永,吴少英,李陈涛,151066.8434,19890524,浙江
1464,603797.SH,黄建勲,张荣,林锦顺,44752.3831,20060414,广东
1465,603779.SH,孙砚田,孙砚田,刘玉磊,33274.9154,20071217,山东
1466,601058.SH,袁仲雪,袁仲雪,宋军,269948.0678,20021118,山东
1467,300831.SZ,陆剑秋,陆剑秋,岳宁,32000.0,20101210,陕西
1468,688101.SH,蓝伟光,方富林,戴晓星,33388.0,20050426,陕西
1469,300140.SZ,朱彤,赵文峰,郭新安,42724.4052,20010328,陕西
1470,605222.SH,周桂华,周供华,陈永达,40058.0,19940711,上海
1471,300276.SZ,朱汉平,朱汉平,张蓉,143130.4482,19990923,湖北
1472,688128.SH,章晓斌,陈立新,章晓斌,40450.0,20020906,广东
1473,300523.SZ,王忠,袁宏永,吴鹏,23263.7638,20051121,北京
1474,002848.SZ,刘瑞平,游宗杰,刘瑞平,16715.0,20010823,湖南
1475,688299.SH,金亚东,金亚东,李辰,28256.8577,20101116,浙江
1476,300706.SZ,陈钦忠,陈钦忠,林梅,14112.0,20021029,福建
1477,002144.SZ,沈国甫,许建舟,马强强,17676.2528,19970724,浙江
1478,002302.SZ,吴志旗,吴志旗,林彬,126235.4304,20011018,新疆
1479,002140.SZ,吴光美,李立新,张学明,54536.644,20010718,安徽
1480,002298.SZ,瞿洪桂,瞿洪桂,汪宇,69150.5915,19980515,安徽
1481,688116.SH,郑涛,郑涛,蔡永略,23185.8116,20110106,江苏
1482,605108.SH,沈基水,王寿凤,范仪琴,20000.0,20050131,安徽
1483,300418.SZ,金天,金天,吕杰,117302.311,20080327,北京
1484,300786.SZ,丁香鹏,丁香鹏,胡文佳,8544.0,19941213,山东
1485,300502.SZ,高光荣,黄晓雷,王诚,33097.813,20080415,四川
1486,300856.SZ,周旭明,杨军,曹晓如,11288.0,20000420,江苏
1487,300758.SZ,徐惠祥,徐惠祥,于兴春,19202.4,20060612,辽宁
1488,603195.SH,阮立平,阮立平,刘圣松,60061.38,20080118,浙江
1489,603159.SH,谢亚明,徐志刚,王忠明,14000.0,19970407,上海
1490,603079.SH,洪爱,周斌,徐建新,17118.8958,19990208,浙江
1491,300433.SZ,周群飞,周群飞,钟臻卓,438385.7357,20061221,湖南
1492,603536.SH,惠增玉,惠增玉,魏学军,16800.0,20050202,山东
1493,300680.SZ,倪茂生,倪铭,徐行,13376.2897,20040616,江苏
1494,002759.SZ,吴锡盾,吴锡盾,郑文龙,40215.2567,19960330,广东
1495,603948.SH,冯烈,冯烈,张有忠,16000.0,19990121,浙江
1496,300315.SZ,刘惠城,刘惠城,王娉,275748.4192,20040802,北京
1497,601008.SH,李春宏,成彦龙,沙晓春,109382.6212,20011015,江苏
1498,603232.SH,孔令钢,杨文山,顾峰,19310.1694,19980303,上海
1499,002307.SZ,张斌,朱长江,顾建民,105465.8053,20010807,新疆
1500,002263.SZ,骆平,骆平,王陈,187836.01,20000608,浙江
1501,002167.SZ,许刚,,谭若闻,62094.6,19951110,广东
1502,002735.SZ,王进军,王进军,白琼,15257.699,19970528,广东
1503,603660.SH,陈冬根,陈卫东,龙瑞,49936.2806,20040610,江苏
1504,002659.SZ,董琪,董琪,叶潇,59828.0384,19990326,北京
1505,603520.SH,胡锦生,胡健,吴超群,24449.8874,19970915,浙江
1506,002590.SZ,陈锋,陈锋,李建林,47964.6926,19990922,浙江
1507,002541.SZ,王军民,王军民,汪国胜,52371.8853,20020919,安徽
1508,002930.SZ,林海川,林海川,李军印,44399.4496,20121106,广东
1509,300891.SZ,何明川,何明川,殷健,40000.0,20030928,广东
1510,300173.SZ,王贵银,陈武,王贵银,73472.5698,19970418,广东
1511,300104.SZ,刘延峰,刘延峰,刘延峰,398944.0192,20041110,北京
1512,002514.SZ,陈东,朱永福,朱婷,55403.4264,20011008,江苏
1513,300146.SZ,林志成,林志成,唐金银,158102.0554,20050401,广东
1514,601900.SH,谭君铁,叶河,雷鹤,89587.6566,20091228,广东
1515,603326.SH,NINA YANTI MIAO,汪春俊,NINA YANTI MIAO,31663.8,20060619,江苏
1516,300148.SZ,肖志鸿,袁雄贵,喻宇汉,84437.5046,20030818,湖南
1517,688365.SH,谭光华,谭光华,刘宇,40100.0,20130829,浙江
1518,300694.SZ,王洪其,王洪其,王晓君,21531.6977,19940411,江苏
1519,300145.SZ,唐鸿亮,沈金浩,徐金磊,192343.8236,19910831,浙江
1520,688488.SH,傅和亮,傅和亮,王广蓉,42000.0,20091215,江苏
1521,002947.SZ,荆天平,荆天平,荆京平,12664.951,20110727,江苏
1522,688009.SH,周志亮,徐宗祥,邱巍,1058981.9,20101229,北京
1523,603118.SH,汪大维,唐佛南,贺依朦,77573.3332,19981124,广东
1524,601515.SH,黄晓佳,王培玉,刘伟,133440.1036,19831230,广东
1525,002897.SZ,陈献孟,蒋友安,吴陈冉,17067.2,19951223,浙江
1526,688536.SH,周之栩,周之栩,李淑环,8000.0,20120423,江苏
1527,603888.SH,田舒斌,田舒斌,杨庆兵,51902.936,20000704,北京
1528,601111.SH,蔡剑江,宋志勇,周峰,1452481.5185,20060327,北京
1529,002673.SZ,徐朝晖,何方,黄斌,350183.977,20010109,陕西
1530,688001.SH,陈文源,陈文源,蒋瑞翔,42908.6418,20050615,江苏
1531,603922.SH,洪建沧,洪建沧,邹一飞,12800.0,20030923,江苏
1532,603883.SH,谢子龙,王黎,冯诗倪,40873.2093,20051201,湖南
1533,603618.SH,华建飞,倪益剑,杨烈生,69103.0563,20020417,浙江
1534,300412.SZ,方亨志,方正,晁虎,25722.49,20081215,浙江
1535,300386.SZ,黄煜,李伟,吴彼,41804.4,19980616,北京
1536,605058.SH,陈定红,陈定红,耿丽娅,10719.295,20050622,江苏
1537,688561.SH,齐向东,吴云坤,马勒思,67961.6,20140616,北京
1538,688199.SH,赵国锋,解敏雨,郝蕾,11122.68,19981030,天津
1539,002827.SZ,杨丽华,拉巴次仁,刘长江,27600.0,20070608,西藏
1540,002926.SZ,杨炯洋,杨炯洋,曾颖,262500.0,20000713,四川
1541,300139.SZ,程毅,程毅,王含静,27400.0,20001106,北京
1542,603155.SH,初亚军,初亚军,桑修申,15556.0,20091113,江苏
1543,603959.SH,王海荣,肖立明,李良友,49029.8992,19921111,湖南
1544,300888.SZ,李建全,李建全,陈惠选,42649.2308,20000824,广东
1545,603339.SH,黄杰,黄杰,饶伟,30944.1175,19900519,江苏
1546,603596.SH,袁永彬,袁永彬,陈忠喜,40856.1,20040625,安徽
1547,603655.SH,戚建国,戚淦超,张国忠,10600.0,20050205,江苏
1548,601600.SH,敖宏,贺志辉,王军,1702267.2951,20010910,北京
1549,688017.SH,左昱昱,左晶,张雨文,12041.67,20110113,江苏
1550,300757.SZ,戴军,戴军,王宏军,10400.0,20110414,江苏
1551,603990.SH,翁康,翁康,胡绍安,14560.0,20090814,江苏
1552,300494.SZ,赖春临,赖春临,曹晴,24000.0,20091124,湖北
1553,300317.SZ,丁孔贤,李雳,刘雪芬,82428.3865,19930717,广东
1554,601827.SH,雷钦平,王小军,阳正文,167826.8,20091204,重庆
1555,601113.SH,丁军民,丁晨轩,张益惠,114148.1073,20020923,浙江
1556,300649.SZ,吕明华,吕明华,伍恒东,12800.0,20011113,浙江
1557,002679.SZ,张锦文,周文刚,林煜星,23575.6,19960418,福建
1558,002945.SZ,林立,朱文瑾,关晓斌,270000.0,19970618,西藏
1559,002877.SZ,沈剑标,沈剑标,沈剑飞,33251.0045,20011112,江苏
1560,002856.SZ,杨水森,杨水森,王雪群,13531.2808,19841122,广东
1561,300307.SZ,孙平范,孙平范,杨雪兰,78054.1776,20030810,浙江
1562,300236.SZ,王福祥,方书农,李昊,29064.8916,20040512,上海
1563,601990.SH,李剑锋,夏宏建,徐晓云,329882.3404,19901123,江苏
1564,600918.SH,李玮,毕玉国,张晖,696862.5756,20010515,山东
1565,601162.SH,余磊,王琳晶,诸培宁,666596.728,20000329,湖北
1566,601998.SH,李庆萍,方合英,张青,4893483.3986,19870420,北京
1567,601229.SH,金煜,,李晓红,1420652.87,19960130,上海
1568,603283.SH,孙丰,曾慧,刘言维,17605.8917,20070619,江苏
1569,603212.SH,吴小平,吴小平,陈小英,40001.0,20081104,江苏
1570,603000.SH,叶蓁蓁,叶蓁蓁,李奇,110569.1056,20050206,北京
1571,300105.SZ,杨怀亮,杨怀亮,刘克冷,51321.6,19981226,山东
1572,002751.SZ,刘梦龙,刘梦龙,王震强,15455.0613,20040428,广东
1573,002598.SZ,方润刚,高玉新,陈超,31200.0,19910524,山东
1574,300631.SZ,党建兵,范克银,程恒,10552.4,19971222,江苏
1575,601009.SH,胡升荣,林静然,江志纯,1000701.6973,19960206,江苏
1576,300330.SZ,秦伟芳,钱亮,文馨,17115.79,19970425,上海
1577,688358.SH,莫善珏,莫若理,周峰,8000.0,19960130,江苏
1578,300492.SZ,陈栗,陈栗,吴艳兰,14104.737,20030213,四川
1579,688030.SH,罗东平,罗东平,尚喜鹤,18022.3454,20110720,江苏
1580,688093.SH,顾正青,顾正青,高君,17200.0,20100414,江苏
1581,300077.SZ,孙迎彤,孙迎彤,叶艳桃,55761.5,20000320,广东
1582,300181.SZ,汪涛,汪涛,郑超一,60862.4848,20000128,浙江
1583,600909.SH,章宏韬,杨爱民,汲杨,362100.0,20010108,安徽
1584,601881.SH,陈共炎,陈亮,吴承明,1013725.8757,20070126,北京
1585,603696.SH,林肖芳,林润泽,周倩,23520.0,19950928,福建
1586,603978.SH,陈学敏,陈学敏,周志,16000.0,19920723,广东
1587,603377.SH,徐雄,闫文辉,黄怡,58800.0,20050812,北京
1588,601169.SH,张东宁,杨书剑,刘彦雷,2114298.4272,19960129,北京
1589,002142.SZ,陆华裕,罗孟波,俞罡,600801.6286,19970410,浙江
1590,603093.SH,罗旭峰,李北新,钟益强,58000.0,19960528,浙江
1591,002106.SZ,臧卫东,李绍宗,王行村,70581.616,19920721,广东
1592,601878.SH,吴承根,王青山,张晖,361404.4514,20020509,浙江
1593,603183.SH,吴小翔,吴小翔,钱晴芳,29828.0075,19900328,江苏
1594,603133.SH,徐世中,徐世中,冯宁,21106.6,20100813,江苏
1595,603628.SH,HONG DANIEL,HONG DANIEL,王梦瑶,27380.0,20070831,福建
1596,002858.SZ,夏青,夏青,张国江,12632.0,20021016,上海
1597,002406.SZ,刘延生,刘娅雪,刘娅雪,58624.1695,20040616,河南
1598,300039.SZ,穆竟伟,王国明,任立旺,104600.0,20000412,上海
1599,300074.SZ,吕文辉,胡君健,李惠,53389.29,20030922,上海
1600,601555.SH,范力,范力,冯恂,388051.8908,19930410,江苏
1601,601211.SH,贺青,王松,喻健,890795.0897,19990818,上海
1602,002109.SZ,樊洺僖,王颖,席永生,105294.4789,19970829,陕西
1603,300715.SZ,钱林弟,李忠人,栾承连,17090.75,20110713,江苏
1604,002888.SZ,HONGBO YAO,HONGBO YAO,张小康,12467.64,19970624,广东
1605,002909.SZ,邹珍凡,邹珍凡,吴珈宜,23380.2773,20060810,广东
1606,002057.SZ,毛海波,毛海波,章超,57528.7776,20020327,安徽
1607,002077.SZ,王茂和,王靖宇,吴晓坚,58034.8513,20000420,江苏
1608,002079.SZ,吴炆皜,滕有西,滕有西,72797.1487,19901112,江苏
1609,002078.SZ,李洪信,李洪信,庞传顺,259140.7672,20000426,山东
